# Sample number;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Init algo done;Pause;
2200;0;0.223939;2.448127;9.576986;1.820534;5.989211;3.833541;-0.178624;-0.229207;-0.841143;1;-1.315799;1.295211;18.086813;-125.965711;273.618562;46.225000;0.320366;0.152078;-1.055474;6;8.795535;-1.676651;0.278619;7.043418;-8.478093;-5.903917;-0.552776;0.013115;0.373397;1;0;
2201;0;0.632265;2.794174;9.984200;0.284183;6.337829;2.279593;-0.164903;-0.198512;-0.862399;1;-1.597366;1.183326;18.363871;-125.666507;271.867593;61.870163;0.346688;0.168620;-1.071379;6;8.799376;-1.908213;0.457351;8.084677;-8.243502;-7.528552;-0.594496;-0.006169;0.420607;1;0;
2202;0;0.231117;1.760276;9.915209;1.247772;7.555166;3.737971;-0.079065;-0.190174;-0.906722;1;-0.667511;1.632625;18.836710;-128.877618;270.942079;75.547915;0.436634;0.165930;-1.030260;6;8.448716;-1.964737;0.630222;9.927059;-8.035984;-9.217060;-0.566755;0.013737;0.357799;1;0;
2203;0;0.745045;2.104311;9.869825;2.845659;8.583331;3.167403;-0.179038;-0.180838;-0.879542;1;0.967673;0.165820;19.832200;-136.394045;268.801926;84.030462;0.461996;0.163936;-1.002112;6;8.690532;-2.545049;0.871779;13.597486;-7.497119;-9.783013;-0.566401;0.009606;0.435438;1;0;
2204;0;0.222085;1.930670;9.461108;3.186746;9.262025;3.085450;-0.192430;-0.156107;-0.924836;1;2.405623;0.782761;19.862944;-131.168726;269.189960;86.320197;0.488098;0.194727;-1.004670;6;8.449121;-2.138966;0.629480;17.111168;-7.078007;-10.653427;-0.580242;0.027246;0.403475;1;0;
2205;0;0.512479;2.390960;9.696018;1.911476;11.349868;2.755044;-0.151183;-0.167816;-0.883656;1;6.550871;0.493348;19.949749;-141.820613;257.568432;82.619205;0.513535;0.208054;-0.977526;6;8.212340;-2.777756;0.502545;20.860426;-5.422593;-9.727532;-0.511119;-0.004118;0.405501;1;0;
2206;0;0.294845;2.048889;10.258648;0.581012;15.328979;0.952823;-0.134776;-0.216218;-0.898494;1;11.319781;-0.245937;22.257207;-152.540676;241.693721;64.137898;0.512580;0.249728;-0.923138;6;7.854942;-2.777688;0.316222;26.456933;-5.524548;-6.813469;-0.538864;-0.005352;0.420888;1;0;
2207;0;0.354244;2.164214;10.373950;-5.186505;21.051022;-1.881703;-0.137048;-0.185490;-0.866514;1;16.182733;-0.704591;23.604447;-143.557113;221.320995;36.225005;0.524965;0.247659;-0.894714;6;7.978207;-2.660570;0.618451;29.719712;-5.870800;-1.780930;-0.538868;0.013319;0.373467;1;0;
2208;0;0.937384;2.912952;10.956753;-14.691939;32.545800;-5.807770;-0.148882;-0.233143;-0.880653;1;19.832148;1.033524;22.210658;-116.811236;195.190197;4.941177;0.564263;0.264276;-0.910895;6;7.676523;-2.661378;0.253508;31.679811;-6.114183;1.727864;-0.580246;0.045918;0.356055;1;0;
2209;0;0.463144;2.220366;10.092153;-19.172906;38.399496;-8.919995;-0.136291;-0.195733;-0.877174;1;21.343350;1.423268;20.261245;-96.981375;160.109503;-25.479671;0.589185;0.290780;-0.856055;6;7.564283;-2.311168;0.612232;32.831750;-6.938157;4.906249;-0.579828;0.078303;0.354381;1;0;
2210;0;0.798296;3.022610;9.704240;-26.947105;43.806743;-14.667708;-0.108792;-0.203538;-0.849720;1;21.631996;3.279442;17.777921;-78.692628;121.191174;-49.433973;0.615432;0.292002;-0.870956;6;7.858689;-2.021463;0.618970;33.892970;-8.666216;9.709306;-0.510635;0.046112;0.371934;1;0;
2211;0;1.093766;2.622242;10.162943;-38.285446;48.719221;-21.609603;-0.065702;-0.180306;-0.896412;1;21.135577;4.349256;16.183242;-61.293166;85.976006;-66.323093;0.614917;0.305178;-0.843260;6;8.624778;-2.488321;0.511484;34.568089;-11.231005;18.399936;-0.552359;0.045500;0.371723;1;0;
2212;0;0.644555;2.739387;10.609343;-45.898858;56.011620;-28.247756;-0.093557;-0.193328;-0.892297;1;21.055282;4.855485;15.162947;-46.044703;56.926618;-79.853908;0.589040;0.320349;-0.843712;6;9.213954;-3.012850;0.400450;36.057712;-12.947782;28.184679;-0.552146;0.043021;0.418307;1;0;
2213;0;0.472833;2.682070;10.605761;-51.508060;61.776822;-29.487499;-0.122184;-0.178808;-0.895015;1;20.585196;4.799637;14.700111;-30.169579;31.554993;-88.076585;0.588675;0.364166;-0.818024;6;9.322893;-3.363801;-0.137995;38.224885;-12.300928;34.410129;-0.538451;0.045704;0.371793;1;0;
2214;0;0.649051;2.682910;10.836514;-55.546964;68.780908;-30.957015;-0.107692;-0.175654;-0.909440;1;18.228987;5.254890;14.877484;-9.945361;6.804239;-84.885087;0.575624;0.348771;-0.816744;6;10.027650;-3.308087;-0.304263;37.931699;-10.312912;34.309987;-0.524401;0.044255;0.402919;1;0;
2215;0;0.194936;1.879784;10.994787;-58.350815;75.827635;-30.282243;-0.079823;-0.179931;-0.896062;1;15.784561;5.934387;13.637847;14.035208;-15.134977;-68.747531;0.602462;0.352137;-0.860345;6;10.193944;-3.891972;-0.962410;32.864490;-7.545825;34.131703;-0.524193;0.060448;0.402082;1;0;
2216;0;0.443748;2.228610;12.024044;-60.066292;83.366682;-26.535289;-0.093972;-0.144958;-0.930697;1;12.074965;5.320606;12.313884;28.526807;-31.738596;-43.193177;0.562202;0.316983;-0.800112;6;9.718669;-3.484854;-1.089296;27.601862;-6.563487;29.010215;-0.524472;0.045082;0.387391;1;0;
2217;0;0.634648;1.945379;12.992681;-48.800612;91.085553;-19.817008;-0.022983;-0.160602;-0.929027;1;9.527881;4.536104;11.523713;39.858699;-46.203534;-13.364637;0.589416;0.396951;-0.848730;6;9.428219;-4.529053;-0.979435;25.402257;-7.083077;22.295450;-0.537963;0.077262;0.385647;1;0;
2218;0;-0.079787;1.307988;11.555337;-40.334666;102.353874;-21.099716;-0.051982;-0.149610;-0.917668;1;-42.704526;22.327346;81.153505;-102.246826;-120.666054;-6.481300;0.537287;0.350690;-0.844617;6;9.423277;-4.297738;-1.218074;26.566044;-7.622515;21.621309;-0.523566;0.109025;0.399571;1;0;
2219;0;-0.478507;1.538527;11.662214;-41.674075;110.496390;-16.301409;-0.038647;-0.105143;-0.942341;1;-10.550299;-34.242811;5.463017;742.358494;-217.303138;99.914328;0.576365;0.381555;-0.847451;6;8.854564;-4.523995;-0.091836;30.873264;-8.516206;26.714961;-0.537616;0.110474;0.368445;1;0;
2220;0;0.210359;2.112928;11.791695;-39.635291;118.788231;-17.890021;-0.023383;-0.129532;-0.949935;1;-8.895285;0.683408;10.680473;154.255064;-174.861228;69.491000;0.551073;0.338660;-0.886938;6;9.341310;-3.708302;0.819032;30.728330;-7.040740;31.874779;-0.495751;0.109433;0.399711;1;0;
2221;0;-0.297960;1.712657;12.121103;-38.024553;127.543750;-19.929945;0.004486;-0.133809;-0.936557;1;-10.768249;8.901055;-0.844292;191.267437;-238.290497;170.431979;0.525191;0.293620;-0.897725;6;9.859560;-2.898925;0.233328;32.239401;-2.778565;31.359830;-0.523846;0.093659;0.384880;1;0;
2222;0;-0.285297;1.140896;12.744074;-34.462226;136.968552;-17.915970;0.018221;-0.120413;-0.940322;1;-4.074825;11.595608;2.978583;111.999026;-296.974541;161.027272;0.486628;0.249578;-0.922587;6;12.037062;-0.755355;0.223285;28.414048;5.686977;18.891685;-0.551386;0.127288;0.352010;1;0;
2223;0;-0.143981;1.031720;14.110293;-28.963626;149.921992;-20.205517;0.061326;-0.114480;-0.969522;1;6.348114;14.066800;17.070140;48.165604;-285.985840;127.164318;0.435685;0.267814;-0.965536;6;13.081300;-1.517224;-0.838445;45.655254;14.309836;1.457533;-0.482055;0.112116;0.353198;1;0;
2224;0;-0.583532;-1.434316;14.943805;-18.972598;166.165933;-15.645438;0.073589;-0.132496;-0.899491;1;9.969977;6.290361;21.611868;40.936156;-217.324974;56.984332;0.395275;0.202019;-0.903296;6;13.486106;-2.869876;-4.669369;45.616710;20.110034;8.520863;-0.495755;0.128105;0.352291;1;0;
2225;0;-0.500093;-0.681827;16.312529;-6.328098;185.376075;-3.530890;0.131171;-0.106110;-0.960607;1;1.373188;2.524127;12.086655;75.717531;-163.419769;2.177227;0.383110;0.189839;-0.945066;6;13.413520;-1.768769;-5.264841;27.519985;23.240653;16.090668;-0.523708;0.110678;0.368515;1;0;
2226;0;0.082183;-0.277980;16.837031;8.399187;208.911155;1.655076;0.130757;-0.057740;-0.999007;1;-4.019138;-5.408203;12.136250;156.660284;-112.728473;-18.247584;0.330916;0.248677;-0.919278;6;12.824749;-1.418468;-5.154548;24.524483;22.296581;-0.154466;-0.523500;0.126870;0.367678;1;0;
2227;0;0.101568;-0.905735;17.800880;22.148638;234.335262;4.850445;0.159055;-0.127687;-0.929738;1;0.408395;-4.064664;12.117195;132.996156;-84.080822;16.792097;0.344257;0.204935;-0.945242;6;10.754184;-2.389279;-2.382743;24.723095;18.165802;-2.947223;-0.523220;0.142236;0.382369;1;0;
2228;0;0.639163;0.592438;19.011090;36.558904;259.826397;4.886304;0.201402;-0.111511;-0.948277;1;8.084527;-8.810336;12.783753;137.364884;-69.192322;33.098325;0.345357;0.133692;-1.011973;6;10.213833;-2.028100;0.363453;16.142544;13.685992;13.181961;-0.550827;0.158021;0.381391;1;0;
2229;0;0.721453;-0.149036;20.259834;54.368102;285.859317;-3.788432;0.286511;-0.127530;-0.946957;1;-8.601658;5.865894;11.427195;79.046924;-19.637232;38.291904;0.294119;0.150856;-1.040573;6;10.635290;0.064658;1.098939;13.567051;11.575155;30.074991;-0.495337;0.160490;0.350616;1;0;
2230;0;-0.050500;0.489915;21.781933;67.622938;311.176439;-8.291015;0.300661;-0.162503;-0.912323;1;-0.641091;2.018540;9.326425;63.260407;-14.194407;24.028191;0.318815;0.131398;-0.982722;6;11.475417;0.240210;1.893877;25.767397;10.120949;35.876788;-0.509458;0.162764;0.303963;1;0;
2231;0;0.227148;1.636850;21.394355;75.703516;335.299002;-9.945908;0.342251;-0.136084;-0.920202;1;-0.723434;3.595049;8.307031;18.299056;-8.860691;-2.128582;0.305763;0.116003;-0.981442;6;12.836360;0.121694;2.098413;35.833149;12.644244;29.010994;-0.495266;0.159663;0.366144;1;0;
2232;0;-1.160930;-0.605753;20.562277;68.901801;356.263648;-12.774787;0.399133;-0.168653;-0.900691;1;-0.556870;0.723779;10.459335;11.012020;-5.652633;4.278882;0.332011;0.117225;-0.996343;6;13.687198;-0.236699;0.196416;39.570208;19.533523;8.942856;-0.495199;0.177508;0.334252;1;0;
2233;0;-1.174417;-0.436323;19.880764;70.036294;379.044810;-10.321677;0.483513;-0.209028;-0.853727;1;-0.508736;1.230314;10.064493;10.094784;-4.927404;4.131213;0.318519;0.130326;-0.968372;6;14.180969;0.683391;-1.706745;35.756048;26.201945;-10.085176;-0.523015;0.177100;0.334111;1;0;
2234;0;-2.997894;2.082257;17.469034;72.548679;401.363487;-7.297350;0.497991;-0.188574;-0.885644;1;-0.858964;1.230771;9.830682;4.850043;-2.133475;2.767500;0.306649;0.119218;-1.024491;6;12.781895;0.154170;-4.070649;36.227460;29.192259;-23.974805;-0.481079;0.175234;0.380905;1;0;
2235;0;-3.990057;3.769838;22.401094;71.307139;378.882798;-6.340944;0.593105;-0.209180;-0.764820;1;-0.848000;0.555184;10.283229;0.330408;-3.211992;-0.514645;0.332601;0.119368;-1.025043;6;11.359061;0.562707;-4.394864;35.642140;30.241499;-30.975051;-0.481500;0.161520;0.335159;1;0;
2236;0;-4.064116;1.455771;18.525432;93.601780;350.652037;-16.679081;0.579042;-0.278003;-0.694504;1;-0.747137;1.061422;9.663038;-0.583773;-4.778854;-1.825738;0.331860;0.086584;-0.994336;6;10.549051;0.219602;-3.573057;34.834113;28.352869;-34.996352;-0.537478;0.127492;0.352080;1;0;
2237;0;0.030429;-1.093500;14.161558;77.295786;322.007944;-12.037667;0.663008;-0.270008;-0.685939;1;-0.578283;1.173617;9.496841;-2.564522;-5.137239;-2.447454;0.370643;0.116378;-0.982821;6;10.489920;0.742669;-3.512025;28.167096;24.952599;-36.850350;-0.537273;0.162356;0.303822;1;0;
2238;0;4.053793;-3.773094;6.158603;72.423537;284.068144;1.804033;0.660364;-0.242808;-0.639883;1;0.006503;1.454571;9.962284;-8.707028;-4.928582;-4.084200;0.306649;0.119218;-1.024491;6;10.162794;0.981964;-2.019966;19.525443;20.181541;-36.979628;-0.523436;0.163386;0.288365;1;0;
2239;0;13.310939;-10.153066;-6.531900;61.278157;208.962171;45.812539;0.716875;-0.278905;-0.606296;1;-0.555469;-0.008518;10.458718;-8.331261;-4.611383;-4.974750;0.332231;0.102976;-1.009690;6;9.754623;0.751594;-1.789031;9.863859;13.486920;-34.835033;-0.495337;0.160490;0.350616;1;0;
2240;0;5.059263;2.610173;8.080470;-47.858524;93.153293;128.567609;0.702011;-0.285587;-0.577795;1;0.750511;-0.068039;9.636882;-4.183615;-3.774030;-3.051761;0.332231;0.102976;-1.009690;6;9.532459;0.929576;-1.013901;1.160698;5.456653;-30.365304;-0.537482;0.146164;0.304659;1;0;
2241;0;14.668810;-0.718466;10.583404;-11.627317;-23.275872;136.562238;0.716146;-0.303261;-0.560652;1;-0.849987;0.329767;10.169760;-3.831879;-2.734135;-1.962160;0.330754;0.097617;-0.937941;6;10.058912;0.578668;-1.305015;-6.533602;-0.344863;-25.115227;-0.550835;0.195363;0.286550;1;0;
2242;0;13.294419;-1.866543;10.495001;22.477016;-71.497855;119.592886;0.730653;-0.317406;-0.557586;1;-1.658944;1.288847;10.097002;-2.313447;-2.347346;-1.895436;0.332086;0.132545;-0.997347;6;9.577514;-0.642568;-1.977986;-12.583763;-4.296166;-20.735332;-0.495199;0.177508;0.334252;1;0;
2243;0;10.853864;-0.908362;5.734643;46.337170;-94.412031;92.150897;0.701668;-0.323714;-0.528736;1;-0.504571;0.948804;10.234175;-3.389613;-2.047971;-2.879819;0.318739;0.116078;-0.981718;6;9.631703;-0.934319;-2.277657;-17.844396;-8.066019;-18.834252;-0.510155;0.115013;0.290946;1;0;
2244;0;9.855110;-2.074623;1.448019;30.121864;-111.847742;72.082067;0.703926;-0.337143;-0.578208;1;0.238813;0.383860;9.966219;-3.536559;-1.380730;-2.040949;0.305983;0.101754;-0.994788;6;9.742417;-1.575403;-2.757430;-21.004928;-9.568568;-19.549033;-0.565369;0.146582;0.288991;1;0;
2245;0;8.679957;-2.080308;-0.109284;-16.924032;-128.587452;59.254097;0.660450;-0.346604;-0.534932;1;-0.117783;0.553072;9.449351;-4.433092;-1.509726;-2.813651;0.305688;0.100682;-0.980439;6;10.024312;-1.114189;-3.408926;-23.437635;-9.834552;-24.244813;-0.523086;0.177926;0.318583;1;0;
2246;0;8.424075;-0.981957;1.481620;-61.630855;-143.314712;48.811826;0.647058;-0.321873;-0.580227;1;-1.082643;0.949787;10.108807;-3.843396;-1.144561;-1.237319;0.305103;0.158748;-0.941404;6;10.091592;-0.880043;-2.927582;-25.161166;-7.611012;-26.907608;-0.523925;0.131828;0.274511;1;0;
2247;0;7.890088;-0.398683;3.462757;-84.269235;-157.692693;38.219097;0.645929;-0.315159;-0.555491;1;-0.729458;0.667772;10.455661;-4.092315;-1.443279;-2.936028;0.319185;0.147790;-0.998075;6;9.269207;-1.109715;-2.764256;-26.747333;-4.823785;-27.831849;-0.523850;0.112330;0.337460;1;0;
2248;0;6.435411;0.414055;5.199630;-88.201002;-171.179706;27.157081;0.577199;-0.312944;-0.606633;1;-0.377352;0.949062;10.802989;-6.044915;-1.786701;-1.091336;0.331791;0.131473;-0.982997;6;9.223666;-1.222765;-2.046968;-29.889813;-3.066091;-24.375972;-0.524271;0.098617;0.291713;1;0;
2249;0;5.643497;0.933780;5.697891;-85.616497;-184.180851;19.241950;0.576441;-0.302701;-0.595972;1;-0.512147;1.117511;9.894480;-4.097225;-1.783817;-2.446171;0.357742;0.131623;-0.983549;6;8.808933;-0.524907;-2.051705;-32.329745;-1.945363;-21.194524;-0.551807;0.113575;0.306263;1;0;
2250;0;4.264031;0.646361;5.385695;-85.789629;-195.912374;17.518724;0.563421;-0.274442;-0.655343;1;-1.256763;1.062723;10.048635;-3.757081;-1.949810;-4.543844;0.320065;0.090796;-1.051459;6;8.704241;-0.579747;-1.335270;-35.133878;-1.892471;-15.439642;-0.523712;0.129349;0.321095;1;0;
2251;0;2.622126;1.283521;6.322561;-90.905760;-208.522179;23.338874;0.521074;-0.290618;-0.636803;1;-1.496134;1.400806;9.647607;-2.802505;-2.125878;-3.897442;0.294038;0.075326;-1.049904;6;8.482192;-0.924696;-0.622272;-33.505570;-1.938000;-16.392651;-0.551319;0.145133;0.320117;1;0;
2252;0;1.959818;0.944677;7.558519;-93.655825;-222.389189;32.412478;0.520288;-0.245777;-0.661127;1;-1.089811;0.273488;9.711760;0.876762;-1.778015;-3.058670;0.332451;0.088728;-1.023036;6;8.487809;-1.446391;-0.384870;-34.309507;-2.712544;-15.713746;-0.565645;0.112544;0.321721;1;0;
2253;0;1.125949;1.869912;8.853299;-89.381504;-236.198973;41.956890;0.508839;-0.307201;-0.671850;1;-0.922274;0.441967;9.488971;-1.102179;-1.926567;-2.938428;0.292932;0.086359;-0.993509;6;9.081967;-1.272524;-0.133496;-33.689951;-3.399042;-14.184753;-0.566062;0.080159;0.323395;1;0;
2254;0;0.918911;2.276993;9.987596;-78.063250;-248.698746;47.332168;0.438194;-0.253430;-0.722580;1;-0.635309;0.892072;9.495395;-1.162644;-1.863203;-3.369437;0.306354;0.118146;-1.010142;6;8.728161;-0.923011;-0.078709;-31.801097;-4.032338;-17.366710;-0.565715;0.113370;0.306193;1;0;
2255;0;1.439395;2.794801;10.284054;-62.821262;-258.862174;49.024226;0.423687;-0.239284;-0.725646;1;-0.693521;1.230163;9.494471;-0.275053;-2.496612;-3.251709;0.293378;0.118071;-1.009866;6;8.437461;-1.386202;0.093532;-29.372065;-4.231939;-23.852815;-0.525035;0.033020;0.310589;1;0;
2256;0;1.380079;2.564593;10.168269;-51.658518;-267.508355;48.177286;0.366819;-0.224015;-0.727665;1;-0.453528;-0.065585;9.838053;-0.027666;-2.492269;-3.436434;0.305393;0.099610;-0.966089;6;8.383698;-0.803824;0.454345;-26.993937;-4.324623;-22.944271;-0.523708;0.110678;0.368515;1;0;
2257;0;0.803040;2.621484;9.929964;-49.294586;-275.977455;47.082599;0.324072;-0.209120;-0.730034;1;-0.861490;1.287007;9.717450;0.401926;-2.759751;-3.901166;0.318664;0.100757;-0.980714;6;8.208425;-1.093551;0.509715;-23.665865;-3.657676;-24.181790;-0.538175;0.079741;0.339063;1;0;
2258;0;0.941222;2.224377;11.124416;-53.493038;-284.378583;45.425361;0.283582;-0.207654;-0.781874;1;-0.394276;0.948398;10.010034;-0.650818;-3.014376;-4.521102;0.331715;0.116153;-0.981994;6;8.021067;-0.921143;-0.032007;-20.195386;-1.877717;-23.561153;-0.565712;0.094699;0.353614;1;0;
2259;0;0.729647;2.745377;12.031784;-57.845632;-291.462359;41.490425;0.255341;-0.206905;-0.781176;1;-0.510292;0.779575;9.950835;-0.501997;-3.414087;-4.062539;0.319255;0.102901;-1.009414;6;8.376940;-1.212086;0.033266;-17.040780;-0.146472;-24.253092;-0.565920;0.078507;0.354451;1;0;
2260;0;0.699241;2.578884;13.394420;-60.145608;-297.059641;34.844766;0.212965;-0.188482;-0.797620;1;-0.392959;0.892115;10.066627;-1.784468;-2.177896;-3.342238;0.319330;0.118222;-1.010417;6;8.667214;-1.039522;-0.200117;-14.564242;1.519910;-24.820035;-0.538455;0.064375;0.324373;1;0;
2261;0;0.205107;2.583840;14.464608;-60.089448;-301.911875;25.873773;0.198459;-0.174336;-0.800686;1;-0.740661;0.836337;9.946047;0.119208;-2.988001;-2.362268;0.293824;0.149784;-1.026223;6;8.898741;-0.982975;-0.435096;-14.454770;2.947249;-23.788306;-0.538104;0.078915;0.354591;1;0;
2262;0;0.044603;2.414053;15.029074;-61.285179;-305.813438;16.676012;0.142362;-0.186609;-0.795874;1;-0.973772;1.061995;9.828121;0.703464;-3.252517;-2.980987;0.279366;0.084140;-0.964534;6;8.951135;-1.449449;-0.855322;-13.406749;4.690232;-26.336627;-0.510639;0.064783;0.324513;1;0;
2263;0;-0.047180;1.787104;16.161254;-65.528741;-308.246384;9.687662;0.113335;-0.141018;-0.819499;1;-0.338481;0.610213;9.897680;0.055473;-3.084807;-1.746723;0.280477;0.133317;-1.010594;6;8.471302;-1.450100;-1.283473;-13.518508;5.878717;-25.944659;-0.525244;0.016828;0.311426;1;0;
2264;0;-0.747813;1.452402;18.362602;-70.732132;-309.837209;6.732836;0.014134;-0.159224;-0.785487;1;-1.088687;0.949549;9.825609;-0.436658;-3.079807;-3.473433;0.305543;0.130251;-0.968096;6;8.830496;-1.275446;-0.976594;-14.793425;6.084423;-22.610317;-0.565991;0.079333;0.338923;1;0;
2265;0;-1.734226;1.979772;20.618854;-73.765058;-312.872426;4.484280;-0.000001;-0.141550;-0.802629;1;-0.463822;0.891701;9.442382;-0.540138;-3.910362;-3.265980;0.305839;0.131323;-0.982446;6;8.768449;-1.392204;-1.157910;-15.705987;6.305961;-20.682942;-0.537963;0.077262;0.385647;1;0;
2266;0;-1.616040;-0.030282;20.726342;-73.172185;-318.268822;0.254871;-0.028628;-0.127030;-0.805347;1;-0.738998;1.230745;10.059658;0.694066;-4.074652;-3.883178;0.306059;0.117075;-0.995792;6;8.710108;-1.682449;-1.160247;-16.432733;6.185048;-18.112850;-0.525177;0.034673;0.279534;1;0;
2267;0;-2.480067;0.383811;23.382310;-72.069497;-324.914790;-4.855117;-0.114480;-0.118068;-0.778515;1;-0.452380;1.230159;10.009063;1.925659;-4.281080;-2.743608;0.319550;0.103973;-1.023764;6;8.713700;-1.333004;-0.919136;-18.018898;6.271066;-15.143312;-0.538730;0.030338;0.357103;1;0;
2268;0;-3.727375;0.329935;23.982956;-75.173166;-327.641152;-9.950874;-0.128243;-0.096866;-0.809734;1;1.111726;-0.124399;10.380403;3.350670;-4.013698;-3.356361;0.293083;0.117000;-0.995516;6;8.300701;-1.854991;-0.988971;-20.464383;5.508174;-10.241251;-0.538801;0.031164;0.341575;1;0;
2269;0;-7.563121;0.550132;21.010924;-88.891648;-323.805190;-3.745971;-0.198460;-0.108764;-0.804572;1;-0.972563;1.062042;9.884761;1.473340;-5.878777;-3.129793;0.318589;0.085437;-0.979711;6;8.058864;-1.739535;-1.292413;-22.011559;4.833653;-4.700879;-0.525240;-0.001843;0.358847;1;0;
2270;0;-11.489180;0.558300;22.184861;-127.254239;-315.197566;13.922942;-0.242708;-0.090683;-0.768128;1;-1.353546;0.950989;10.895717;1.937179;-5.813377;-2.851318;0.332306;0.118297;-1.010693;6;7.824285;-2.377831;-1.299534;-24.200519;4.829161;0.899993;-0.524543;0.045908;0.371864;1;0;
2271;0;-14.254644;0.683898;24.177494;-136.222677;-296.396935;34.829040;-0.243451;-0.097740;-0.739976;1;-0.741762;0.779959;9.889360;1.242699;-6.987312;-2.863550;0.305983;0.101754;-0.994788;6;7.769536;-2.318631;-1.060759;-24.022387;5.715589;3.982028;-0.566617;0.030756;0.341434;1;0;
2272;0;-16.701441;1.940427;22.032472;-127.067716;-265.835008;51.548520;-0.273221;-0.059206;-0.735449;1;-1.656634;1.345273;10.210329;2.096895;-7.777283;-2.315814;0.306354;0.118146;-1.010142;6;7.595093;-2.491959;-0.944989;-23.519688;7.534737;8.678446;-0.552851;0.032612;0.310449;1;0;
2273;0;-18.196484;3.766082;18.828583;-112.747964;-222.690350;59.228244;-0.358316;-0.060487;-0.719278;1;0.079091;0.553697;10.585770;3.230102;-8.587352;-2.847032;0.280992;0.120140;-1.038290;6;7.885502;-2.377471;-1.178620;-23.653266;10.168712;14.229313;-0.525102;0.015175;0.342482;1;0;
2274;0;-18.992716;4.732029;16.202968;-98.316799;-171.812973;59.798065;-0.372436;-0.060112;-0.718929;1;-1.245453;0.837828;10.558202;3.320046;-11.023149;-0.620736;0.305393;0.099610;-0.966089;6;8.003804;-2.493893;-1.176913;-25.139110;11.668577;16.581168;-0.538943;0.032816;0.310519;1;0;
2275;0;-20.146744;5.407881;12.830375;-89.125790;-124.371001;59.254342;-0.386543;-0.077037;-0.701088;1;-0.440076;1.117972;10.575364;-1.673988;-15.074231;-0.418408;0.306059;0.117075;-0.995792;6;8.826054;-2.206145;-1.339992;-25.137390;12.100013;16.273434;-0.567038;0.017042;0.295688;1;0;
2276;0;-21.271448;5.573032;10.933791;-84.062522;-87.335737;62.906876;-0.445311;-0.027511;-0.685202;1;-1.302133;1.006975;10.613775;-5.171281;-24.785145;5.339594;0.345282;0.118372;-1.010969;6;9.012061;-1.797793;-0.795798;-24.243182;12.227172;16.116753;-0.524893;0.031368;0.341645;1;0;
